frame,assumed_time_ns,state,interpolation_q,z1,z2
28,280.0,0,0.19801839949117692,-0.34186806311366846,-0.16850664304925286
29,290.0,0,0.15398058946285725,-0.4475567666157858,-0.012622157184473565
30,300.0,0,0.003369742921238252,-0.5179540340309755,0.4029561305557301
31,310.0,0,0.19898801255241888,-0.3913790932546402,-0.11044806923774733
32,320.0,0,0.061862937058486264,-0.5334944752867414,0.24669557621163876
33,330.0,0,0.05839815479231841,-0.5360735519758734,0.2850241744749375
34,340.0,0,0.005909570753988989,-0.520411037403676,0.39586302108943433
35,350.0,1,0.23589741626461908,-0.29048612822124437,-0.22888268413006735
36,360.0,1,0.35615083351252147,0.35796474186274846,-0.4136424741954616
37,370.0,1,0.3656816526319989,0.2571668647590927,-0.4288568246375308
38,380.0,1,0.2141298940931382,-0.30646758620840947,-0.2057671987011494
39,390.0,1,0.3444454676047714,0.23795497117900674,-0.4305713975509955
40,400.0,1,0.33878297783773414,0.19311499032476342,-0.43603207426980234
41,410.0,1,0.26897443590421555,-0.1933566723184502,-0.3117300350215428
42,420.0,1,0.23735203252990228,-0.1756036513647488,-0.31935418467017945
43,430.0,1,0.37084922112984753,0.46242028623979875,-0.36403716454828544
44,440.0,2,0.5772004346275152,0.7594596711581022,0.07618541707084649
45,450.0,2,0.5457821985510138,0.8006799425200012,0.22011136843434756
46,460.0,3,0.6282704783429802,0.8021212962493312,0.47557437666303487
47,470.0,2,0.4826570310408783,0.7280876765749418,-0.027212396972056612
48,480.0,2,0.49780775704694163,0.6233736382790522,-0.1930199861698547
49,490.0,2,0.5234755799168941,0.755251341407362,0.05803506333147128
50,500.0,1,0.20043013769571147,-0.3109217258367437,-0.19949697051574317
51,510.0,2,0.4493610324075295,0.5355619685088279,-0.2944941803225942
52,520.0,1,0.22407713086119063,-0.11280583413795713,-0.36985254531570333
53,530.0,1,0.2836577854819409,-0.004962693983676446,-0.4053930064237686
54,540.0,0,0.12476492346238255,-0.4898045047821966,0.07667576358797601
55,550.0,1,0.29100806582006705,0.046752133937019685,-0.4234911434767344
56,560.0,0,0.000922066323855291,-0.5157009675698931,0.4089507238703688
57,570.0,0,0.007081295252657845,-0.5200174875386926,0.39725087854512553
58,580.0,0,0.13771559051279156,-0.4447784314565589,-0.01708289180943658
59,590.0,0,0.12064098761188635,-0.4791847666780834,0.04979827718655201
60,600.0,1,0.3594843736627782,0.29596387835756394,-0.42669316303649457
61,610.0,0,0.09451456566577791,-0.5208371379132412,0.17281516152870025
62,620.0,1,0.24874838855432962,-0.10033083882761408,-0.3671794417735636
63,630.0,1,0.37397669996470395,0.388878344173505,-0.3977498423689225
64,640.0,1,0.366734309743218,0.39548388558138303,-0.3979065394807712
65,650.0,1,0.3097189328956535,-0.03340210155720181,-0.39888106771003956
66,660.0,1,0.26968808791903154,-0.01618530473817039,-0.4039299396898423
67,670.0,1,0.32013888979846,0.1545916595766794,-0.4389723531108065
68,680.0,0,0.03664789130944172,-0.5346355315253275,0.3234767106839332
69,690.0,0,0.14428324010414192,-0.4620874030005481,0.012679383175477395
70,700.0,0,0.1940231799152688,-0.2534601570550209,-0.2645245803983102
71,710.0,0,0.07886745224295907,-0.5199001614080135,0.16840170346820899
72,720.0,0,0.015450889736432221,-0.5269498546256232,0.372585127132075
73,730.0,0,0.050664403270976335,-0.5354195488281175,0.280977111830204
74,740.0,0,0.06405910094627779,-0.5289052874859619,0.2075847207317286
75,750.0,0,0.05895284268916825,-0.5336639689679414,0.24685967149935653
76,760.0,0,0.11294272452552082,-0.5130810355908504,0.1391304196345445
77,770.0,0,0.07345399426942946,-0.5248099118205128,0.18977155782701047
78,780.0,0,0.04711705033887421,-0.535572985842239,0.29057589924216326
79,790.0,0,0.1477268836809595,-0.45370903556690645,-0.0015061225985516101
80,800.0,0,0.12323797907658922,-0.4959504519368519,0.08965317501938883
81,810.0,0,0.005419065133045303,-0.5198995096362939,0.39746652234494895
82,820.0,1,0.3137020850975033,0.04263748588700562,-0.4209104527740778
83,830.0,1,0.23484954687780388,-0.18060338730940573,-0.31646897684197317
84,840.0,1,0.297569871165135,-0.0985215477658859,-0.3718521870231782
85,850.0,0,0.006516271853790978,-0.5208703149514835,0.39455107638035214
86,860.0,0,0.12510402665623538,-0.47728436618344666,0.046894177531948085
87,870.0,1,0.38618593603543594,0.4857709735875049,-0.33844029292792577
88,880.0,1,0.25308852717680896,-0.2440186517074956,-0.2711993123618144
89,890.0,2,0.5219490313789983,0.5984486081709841,-0.24275198131201997
90,900.0,3,0.6706042100412392,0.7800775975310302,0.5226768491567951
91,910.0,3,0.7201533582119797,0.7553420650472439,0.569331163608652
92,920.0,3,0.7038468249220019,0.7681612213693444,0.5463490453371527
93,930.0,3,0.6952998624273441,0.7565531156841494,0.5810625618891331
94,940.0,3,0.6902627160072147,0.7775246670451688,0.5186467086188674
95,950.0,3,0.6643290262609256,0.8064439065551078,0.33339678266929423
96,960.0,3,0.7392351445889959,0.7499861413067692,0.5990321054817512
97,970.0,2,0.47531832506500393,0.5254244011604204,-0.3092424827444481
98,980.0,2,0.5227872184860655,0.7268863212273745,0.012397097477987899
99,990.0,2,0.585917360755944,0.7752012058305191,0.17227379252057162
100,1000.0,1,0.3536861544447857,0.1498412384335789,-0.43607591507677185
101,1010.0,1,0.25890990511105605,-0.070957027521221,-0.3800553585620242
102,1020.0,1,0.22440887537172238,-0.3240631699244728,-0.1927371983803044
103,1030.0,1,0.3925516300606942,0.3564795187171614,-0.40626879489313755
104,1040.0,0,0.1270298824717066,-0.48847270035506724,0.07175783409037181
105,1050.0,0,0.11920216530389345,-0.48021525646053304,0.05526920630640363
106,1060.0,0,0.19654319445946636,-0.3066652078893889,-0.20762810330866077
107,1070.0,0,0.010248354207203828,-0.5221915763949619,0.3904589188988092
108,1080.0,0,0.19932304888145244,-0.3709615348898054,-0.1353771489819859
109,1090.0,0,0.09869760494414731,-0.49815764521314415,0.09449601720738977
110,1100.0,0,0.0016276462247471024,-0.5163296633428763,0.40732125293676913
111,1110.0,0,0.1649236074189229,-0.39645950167036986,-0.09725295430671706
112,1120.0,0,0.17387981163099284,-0.38279946982130186,-0.11408171671484402
113,1130.0,0,0.06166517750759002,-0.5338428865137321,0.2542455892768322
114,1140.0,0,0.15910055554180466,-0.4134821739047985,-0.07154735188790186
115,1150.0,0,0.16620690384191228,-0.3500494384109541,-0.1602502096758735
116,1160.0,0,0.18387415779039495,-0.36473635266171467,-0.14009213511931976
117,1170.0,0,0.04210968027111345,-0.5355810043647307,0.3000940526353659
118,1180.0,0,0.13955935318460982,-0.4329892508353609,-0.04128908429434146
119,1190.0,0,0.06808104322810479,-0.5335466930912698,0.2485926108495758
120,1200.0,0,0.12356762787272199,-0.48900250338044854,0.07477679442718248
121,1210.0,0,0.035493227629453415,-0.5349984836089466,0.31685782457759354
122,1220.0,1,0.3553942897806205,0.31714986071649975,-0.4214346581460756
123,1230.0,1,0.33816021369326715,0.07818067210364313,-0.43204832444407937
124,1240.0,0,0.1173586886913451,-0.48445561720594965,0.06216039107840352
125,1250.0,0,0.1540561859159822,-0.4163459733251511,-0.06693141015758643
126,1260.0,1,0.2457881400950445,-0.1829994933507167,-0.3127912106949138
127,1270.0,1,0.2741987192007497,-0.05182637049504142,-0.3873264838200287
128,1280.0,1,0.2661107771040059,-0.06741760202220316,-0.38191785158537533
129,1290.0,2,0.43907633288790243,0.5361732799901248,-0.27966238249042363
130,1300.0,2,0.4065375252573076,0.4054764961699331,-0.3720796233512928
131,1310.0,1,0.3939088917304554,0.2688524418668763,-0.43485204774195324
132,1320.0,1,0.37712233694123326,0.46491458606792996,-0.3628682154250455
133,1330.0,0,0.048612073157442266,-0.5352595030911393,0.2647703782264405
134,1340.0,0,0.1557652538276397,-0.4463413083422695,-0.015507225028623003
135,1350.0,0,0.19128230688707754,-0.3670383595759221,-0.13508212760069266
136,1360.0,0,0.027916164882251886,-0.5313486856316844,0.35047292571098804
137,1370.0,0,0.03247516985090467,-0.5341923300052122,0.3289533476001492
138,1380.0,1,0.2004571402569258,-0.25268390868592766,-0.26287758130047684
139,1390.0,1,0.23456135658002458,-0.26226693505414517,-0.2522489722949446
140,1400.0,1,0.3834361745159335,0.440900586916293,-0.36249503753395484
141,1410.0,1,0.24158457704841085,-0.18448124005867772,-0.3115411609257878
142,1420.0,1,0.3480700603128227,0.37167784009256466,-0.41113761022447476
143,1430.0,1,0.22341205993731203,-0.20509811154570468,-0.29948349464146445
144,1440.0,1,0.2737702777886962,-0.0482793411149518,-0.3886442350083534
145,1450.0,1,0.2586826648490101,-0.10327170148346927,-0.3638232112843677
146,1460.0,1,0.2656450964876623,0.02994538052251357,-0.42592325505218054
147,1470.0,2,0.5354345876735233,0.7687715821006138,0.09885337653798887
148,1480.0,3,0.6778732998031147,0.8017428020081395,0.412389421339076
149,1490.0,2,0.4735019870150504,0.6718833144777783,-0.12581247750247515
150,1500.0,2,0.49217334580699623,0.7466728738335001,0.020332044710790937
151,1510.0,2,0.44468494771383876,0.664091701657956,-0.15784927719204636
152,1520.0,2,0.4178285839341497,0.44535504854276287,-0.36294943592169476
153,1530.0,2,0.44005575676766007,0.5175237005492436,-0.30635247363008955
154,1540.0,2,0.40406572769430726,0.47884457602905617,-0.3320709855306655
155,1550.0,2,0.5108013776874397,0.6286106529336912,-0.17410017644589776
156,1560.0,2,0.5504648852194635,0.7645749228233671,0.12475066961357194
157,1570.0,1,0.37297860534518384,0.12581844716230156,-0.4464166830305225
158,1580.0,1,0.2843287400930875,-0.01149956716381285,-0.402964939563455
159,1590.0,2,0.5589399737723932,0.7419906538133535,0.04592851989167817
160,1600.0,1,0.22712137199746135,-0.16185790696703845,-0.3320638939068177
161,1610.0,1,0.32377963248677366,0.1748837990428976,-0.44026688391987184
162,1620.0,2,0.4352127811454074,0.381474192292417,-0.3986474092489928
163,1630.0,3,0.7293991633864677,0.7652957869057919,0.5690732520022609
164,1640.0,4,0.8830865786710278,0.5631736632044565,0.6711584628473836
165,1650.0,4,0.8994929894161248,0.5285507632229696,0.6600251466340651
166,1660.0,4,0.9253208171098739,0.48659328991213463,0.6377393430993117
167,1670.0,4,0.9506992765212854,0.45723892797655663,0.616650802974626
168,1680.0,4,0.9380207662712712,0.4628072898722992,0.6199229827974936
169,1690.0,3,0.6185935357742618,0.8019197376723617,0.4180621068312839
170,1700.0,3,0.7635378338101263,0.7254284813584271,0.6287839701575239
171,1710.0,3,0.7145905777094439,0.7623883192461747,0.5730270072206619
172,1720.0,3,0.605115149621988,0.7650802490389729,0.09424037199494764
173,1730.0,2,0.4365093346592004,0.6486297377377127,-0.17413147540459264
174,1740.0,2,0.4940261849751547,0.7070863393040029,-0.05201646206302957
175,1750.0,1,0.38193576320404005,0.21875072590082162,-0.44096337673292957
176,1760.0,0,0.18034282238780092,-0.2798986240085756,-0.2422602099592925
177,1770.0,0,0.009816465221506044,-0.5222430084053896,0.39037753086558175
178,1780.0,0,0.006359602384055446,-0.5199170829085669,0.39747037871236207
179,1790.0,0,0.08925812819214862,-0.5127846665821355,0.14309315515763527
180,1800.0,0,0.0652383872047956,-0.5353819431229768,0.2665372404510342
181,1810.0,0,0.06725727209824137,-0.5328499068843205,0.2437770638251751
182,1820.0,0,0.11845465341194523,-0.5010084715550933,0.1039525501096449
183,1830.0,0,0.11587280093818401,-0.49694122085082293,0.09612195194663456
184,1840.0,0,0.19029117503654577,-0.3034195247823946,-0.2124507644834919
185,1850.0,0,0.09692882793546885,-0.49985399812695913,0.10133389967271977
186,1860.0,0,0.1732795018789034,-0.4226469381787773,-0.058144996142851665
187,1870.0,0,0.13192732189063244,-0.4839653014662858,0.05979320072340941
188,1880.0,0,0.1995744346800915,-0.20637778505956356,-0.30772063079467304
189,1890.0,0,0.00901070835155849,-0.5213884594690578,0.39300658077010625
190,1900.0,0,0.0198157037811004,-0.5270708126481283,0.37296407706877743
191,1910.0,0,0.03827360078925335,-0.5354037621758805,0.3084932556371372
192,1920.0,0,0.10242835847088103,-0.5185782687522528,0.16069211311812492
193,1930.0,0,0.148876026656242,-0.4630509945107382,0.013919702319328904
194,1940.0,0,0.07876453173191002,-0.529844564064099,0.21693132193941803
195,1950.0,0,0.08738542987133925,-0.5199324843437674,0.17105913078553747
196,1960.0,0,0.02311025316622633,-0.5308796689031855,0.3536161148476229
197,1970.0,1,0.26449046196840553,-0.07794725612362949,-0.3762276607344473
198,1980.0,1,0.2137754098240229,-0.3498839252641589,-0.16392820961453458
199,1990.0,0,0.005302205351496231,-0.5197331266144966,0.39796566558426
200,2000.0,0,0.01117894343483803,-0.5247195484304755,0.3815322552154029
201,2010.0,0,0.024765017287567116,-0.5312416823742204,0.35072812580802143
202,2020.0,0,0.09904522687330988,-0.4908351332651635,0.07374968248006464
203,2030.0,0,0.1781510178842558,-0.4221398327798237,-0.060919698807680035
204,2040.0,0,0.03962534145105977,-0.5343914898290699,0.32908614982320716
205,2050.0,0,0.19261302290966337,-0.2356127600767114,-0.28352308647899094
206,2060.0,0,0.09000981801041463,-0.5068276723139504,0.12094591680389252
207,2070.0,0,0.05410259137999961,-0.5350800292653822,0.26626033633093005
208,2080.0,0,0.08620675715226592,-0.525675275590986,0.19636598017677334
209,2090.0,1,0.30116703541573064,-0.014149285028837751,-0.40399880103982344
210,2100.0,1,0.3306975730812381,0.15975183249515476,-0.4379751599400395
211,2110.0,1,0.3831178424448078,0.22714302344458412,-0.43925848594532446
212,2120.0,1,0.20200561112690085,-0.20706350645206398,-0.3056638056439639
213,2130.0,0,0.18023708110512862,-0.4018809889290026,-0.09074206238012239
214,2140.0,0,0.009859893619390176,-0.5217008488542565,0.39216795233553514
215,2150.0,0,0.03864653445899316,-0.5359892612739013,0.2977513934186312
216,2160.0,0,0.19918938639462858,-0.2904784914853149,-0.22370070379091417
217,2170.0,0,0.06521671726201375,-0.528080077338168,0.2030137564935068
218,2180.0,0,0.1865249706262309,-0.39331846314789604,-0.10159590676393221
219,2190.0,0,0.11357761846494893,-0.4642259174286368,0.012067649132824085
220,2200.0,0,0.01846158372840359,-0.5267142884073395,0.3741847491638374
221,2210.0,0,0.1672661616854043,-0.3817900925231837,-0.11575752413777517
222,2220.0,0,0.06727884007165488,-0.5280125448168415,0.2057156760174692
223,2230.0,0,0.11045960841367738,-0.4868226186386035,0.06961101387346806
224,2240.0,0,0.16607971042800623,-0.4159680014070863,-0.06555788505098761
225,2250.0,0,0.040468054491878,-0.5344357088810208,0.32897513590734206
226,2260.0,0,0.043518506009097686,-0.5357537767696025,0.29188592516223694
227,2270.0,0,0.11758844551640797,-0.4679860362326985,0.02256414622908011
228,2280.0,0,0.05889169480741261,-0.533352929363582,0.24717750325347654
229,2290.0,0,0.10436583285200504,-0.48486568617141546,0.05942667336455078
230,2300.0,0,0.09939126673089613,-0.5155343783574404,0.15400038378703543
231,2310.0,0,0.10070942073581517,-0.5228839349307435,0.1764194748835226
232,2320.0,0,0.004282247425278079,-0.5186957864294868,0.40091382945543064
233,2330.0,0,0.003763726009254467,-0.5184683175691022,0.4015748057470855
234,2340.0,0,0.01704977936366559,-0.5282953885307713,0.3670706060780557
235,2350.0,0,0.16134442661598822,-0.4340805847654039,-0.03919351700951731
236,2360.0,0,0.026628792493256653,-0.5317486923903456,0.3482824711815854
237,2370.0,0,0.00764563026747603,-0.5209448089943196,0.39436066216173443
238,2380.0,0,0.10391651362081197,-0.5153335961429315,0.1491970680051943
239,2390.0,1,0.3942872466866006,0.36084183363727707,-0.3968349746410608
240,2400.0,1,0.2869640011162481,0.09431511184063701,-0.436123786112633
241,2410.0,2,0.48687321229595676,0.5721649243242716,-0.25654511910796113
242,2420.0,2,0.43892819460384097,0.4789615815678291,-0.33559928628943936
243,2430.0,2,0.48194282868079846,0.7145956183830631,-0.059738093543658076
244,2440.0,2,0.4213676707305208,0.3094777326383548,-0.4301185715505483
245,2450.0,3,0.7565855879408414,0.7110910984465014,0.6383549568635588
246,2460.0,3,0.7158435691108775,0.7937306213055733,0.48356316845946634
247,2470.0,3,0.6400746464192125,0.7946304353029147,0.23495856698034953
248,2480.0,3,0.662280627006915,0.7878164887911313,0.4809029861221908
249,2490.0,2,0.5140168286435489,0.7272237263611584,-0.0008869642490145013
250,2500.0,2,0.49122816839934097,0.7149036259690855,-0.03567414128281916
251,2510.0,2,0.5073389918434356,0.6686401937389637,-0.11584766156566664
252,2520.0,2,0.40161921057069316,0.22281243703815876,-0.4488785204282426
253,2530.0,2,0.4790725608555742,0.6310363257252789,-0.1720762242917368
254,2540.0,2,0.5050453150657263,0.5619282032455011,-0.27788175084278555
255,2550.0,1,0.2590281481383279,0.013908204958507527,-0.4228410660827235
256,2560.0,2,0.45687900475757387,0.6526287862566859,-0.15143417317657307
257,2570.0,1,0.33116379595791007,0.07145929115358392,-0.42735211892848246
258,2580.0,1,0.2940465662764387,-0.060594687252873286,-0.38487523834103793
259,2590.0,1,0.26301940635913806,-0.028428219275077538,-0.4004958191580165
260,2600.0,1,0.3332344094923993,0.06343161355744759,-0.42605115460232607
261,2610.0,1,0.39358082121708493,0.475733367768386,-0.3448467784990447
262,2620.0,1,0.25251756749016174,-0.11120374579468643,-0.35892041931569
263,2630.0,0,0.11720106570121283,-0.48620868720502014,0.06773496132941124
264,2640.0,0,0.02416642351348494,-0.5298316332869959,0.35990964993784225
265,2650.0,0,0.1827711031429077,-0.27639916370681894,-0.24589024640755922
266,2660.0,1,0.33841820570728026,0.25574078908337167,-0.4335512423987043
267,2670.0,1,0.30822443440615765,-0.043438419455693496,-0.3949226043844008
268,2680.0,0,0.013133068435282164,-0.5244171269390088,0.38286410180174985
269,2690.0,0,0.08235290900868213,-0.5244462237316209,0.18851543617288785
270,2700.0,0,0.08394230666355298,-0.51791747609122,0.16044197073964184
271,2710.0,1,0.20392446690442229,-0.2307068226089778,-0.28082417880572236
272,2720.0,1,0.3852172823364183,0.4638965157009973,-0.36043448905920794
273,2730.0,2,0.4667253709688527,0.6901062121625221,-0.10924811178344615
274,2740.0,1,0.338014347127766,0.03550045094925796,-0.4261708719534475
275,2750.0,0,0.17487504888885036,-0.39961802597344587,-0.09175467035833769
276,2760.0,0,0.15936682733918478,-0.44030650162283036,-0.026060316143830344
277,2770.0,0,0.05159443000269713,-0.5355997273314009,0.2759762556866904
278,2780.0,0,0.13154085389027786,-0.45762953005107915,0.004076746331068773
279,2790.0,0,0.1611596830668404,-0.39202767303344127,-0.1009719776853254
280,2800.0,0,0.0041009742735178545,-0.5188404977745771,0.4005216736052399
281,2810.0,0,0.1362775721153445,-0.43271074517987274,-0.04072261299786183
282,2820.0,0,0.12556558137816085,-0.4919898193424719,0.08052481070684463
283,2830.0,0,0.029282360774455663,-0.5330019961357861,0.33872425079409135
284,2840.0,1,0.3622461793939905,0.29316679321438854,-0.42114492438453793
285,2850.0,1,0.3682757516839606,0.3404033326829158,-0.4086351828573064
286,2860.0,2,0.5460141581345386,0.7666077724245716,0.10067583808876764
287,2870.0,3,0.6553173110524619,0.7867379872113832,0.5108678823499361
288,2880.0,3,0.6103503247613299,0.7888692675028371,0.22258484174618667
289,2890.0,3,0.7683781113041048,0.759237002772347,0.5895005849329293
290,2900.0,3,0.6705897911511375,0.7965792380659188,0.4137456846441824
291,2910.0,3,0.7995462200234333,0.7077790925875399,0.6532801232654519
292,2920.0,2,0.5977731662866949,0.7821916404666033,0.20408992637352608
293,2930.0,2,0.512399133339194,0.7044360850202273,-0.05916604585441873
294,2940.0,2,0.4469096352000025,0.6332090623655308,-0.18136989567259784
295,2950.0,2,0.4316124412407431,0.4980281255512783,-0.31834843995477224
296,2960.0,2,0.45689511706578745,0.5594354800735112,-0.27109381066923993
297,2970.0,3,0.7838504958356272,0.6687359532192341,0.6766155520467795
298,2980.0,3,0.7947698886133789,0.6409849708645441,0.6842839393004363
299,2990.0,3,0.6916338647339941,0.7857089826287086,0.5035101286990356
300,3000.0,3,0.6341902189933493,0.8002560786819506,0.41952935058586954
301,3010.0,3,0.7836540494188079,0.6617667767679097,0.6738751762425592
302,3020.0,3,0.7869610315963854,0.6823738529323189,0.6644311674461321
303,3030.0,2,0.4844619739417234,0.4932079527477519,-0.34133347856543905
304,3040.0,2,0.5773136114176272,0.7747184042911672,0.17708795015614565
305,3050.0,2,0.4839738725239922,0.7279121954530874,-0.031393247717591354
306,3060.0,2,0.5266323304238965,0.705838394338691,-0.03894420285194366
307,3070.0,1,0.29946384012145716,-0.12246805958581347,-0.3627215242785399
308,3080.0,2,0.5540249901531078,0.7932438386367358,0.20793528896310542
309,3090.0,2,0.5784601235626873,0.7710258712579746,0.12046425830290636
310,3100.0,2,0.43318656318955806,0.6441543059548364,-0.18471580013341482
311,3110.0,1,0.24063023586844046,-0.09602144234033731,-0.37288450991977695
312,3120.0,1,0.23602746674475544,-0.16575310813244343,-0.32611256508199893
313,3130.0,0,0.16060327144820957,-0.3593647817986595,-0.15013586894468672
314,3140.0,0,0.05824618709156877,-0.5345716361827396,0.2589063327083006
315,3150.0,0,0.053657200740102454,-0.5341079702713629,0.2494925237510541
316,3160.0,0,0.06101160553901032,-0.5306466542713094,0.21859830530227392
317,3170.0,0,0.18832212630777717,-0.3549236757687206,-0.15193326136545712
318,3180.0,0,0.05357688684110155,-0.5347724411339178,0.26045406669100135
319,3190.0,0,0.13512559776411887,-0.4258573755352306,-0.05583339332649076
320,3200.0,0,0.19732764084110438,-0.2947811538379582,-0.21722955306855862
321,3210.0,0,0.018791394900611946,-0.5297402817783294,0.3598881696121788
322,3220.0,0,0.06836097126642508,-0.5322003916770803,0.2345752052038414
323,3230.0,0,0.1349875046484795,-0.4783731623486638,0.04760473495231366
324,3240.0,0,0.1961923669731594,-0.24269695600577262,-0.27403473605037515
325,3250.0,0,0.09352645132888349,-0.5112466623952577,0.13928502850891664
326,3260.0,0,0.06173897848953154,-0.5358342002868735,0.2759148235615068
327,3270.0,0,0.15200528336966593,-0.4001885140063293,-0.09385750183573716
328,3280.0,0,0.11798205895804485,-0.48524893600922026,0.06590500915154389
329,3290.0,0,0.1715515911858884,-0.3639304197754096,-0.13889144689449398
330,3300.0,0,0.17917972239258123,-0.3329576797628293,-0.17986299314055554
331,3310.0,0,0.19723877938896678,-0.244183350424731,-0.2706493589539708
332,3320.0,0,0.15958304670271714,-0.44533261997528073,-0.01836568021279234
333,3330.0,1,0.36618223181779597,0.16892087030008635,-0.4383421282937547
334,3340.0,2,0.5056292294695572,0.7335135286425717,0.006431720556088334
335,3350.0,2,0.47606421332229243,0.5767526052327444,-0.25366888615155886
336,3360.0,2,0.42132607864903937,0.43960507998897236,-0.35673631029363895
337,3370.0,1,0.2085929330712654,-0.17553207948122626,-0.3299836541155276
338,3380.0,0,0.08283092587228898,-0.5295146827509192,0.21542820091959713
339,3390.0,1,0.3747191940087887,0.47264910850655284,-0.3596604025750006
340,3400.0,1,0.33256019641204315,0.20636526460269658,-0.43547339468582824
341,3410.0,0,0.1611142230811779,-0.41382292177961627,-0.06816710648760776
342,3420.0,1,0.2414186081896231,-0.26095056496637403,-0.25394996468373016
343,3430.0,2,0.5168071287850439,0.7165769887509938,-0.03129978185188501
344,3440.0,2,0.599322384281182,0.7529579386150378,0.03253246215563716
345,3450.0,2,0.48643786090400304,0.7360172995811779,-0.016792387297548488
346,3460.0,1,0.3919679236147583,0.2783595714096496,-0.4264798597885905
347,3470.0,1,0.39286011096600104,0.20777570736392578,-0.44493712155983656
348,3480.0,0,0.08386291305356419,-0.5312451596211742,0.22181450708156814
349,3490.0,0,0.07977005546380322,-0.5315778164340822,0.22602490676432338
350,3500.0,0,0.03771358569734409,-0.5353141237887611,0.3121995512669831
351,3510.0,0,0.03260177483476211,-0.5327418131287317,0.34242320376251745
352,3520.0,0,0.1701733820821386,-0.3539212312045585,-0.15323602220614863
353,3530.0,0,0.049550881154177974,-0.5356289575191554,0.2809826421234339
354,3540.0,1,0.20446055624014922,-0.3371596791615031,-0.17455846254613833
355,3550.0,0,0.11509965833034733,-0.4868048519782873,0.06881399135953485
356,3560.0,0,0.1997652684183398,-0.23805661395536362,-0.27551601019868327
357,3570.0,0,0.049960115534291846,-0.5356480831520819,0.2846129177223566
358,3580.0,0,0.16461734404763306,-0.43314655962164905,-0.03981409537576542
359,3590.0,0,0.11499322853281273,-0.4690068768684716,0.023628277896087756
360,3600.0,0,0.16566699622553965,-0.3543254700125018,-0.15521645594958136
361,3610.0,0,0.15064345959942393,-0.47151958647570263,0.029084616373265978
362,3620.0,0,0.027200835155321634,-0.5314146826183079,0.3508938332238679
363,3630.0,0,0.16287293337522524,-0.45504804140252997,-0.005107003454636113
364,3640.0,0,0.002225649623543262,-0.5171260606034689,0.4052294540550172
365,3650.0,0,0.17483967177466295,-0.3588104239840457,-0.1459260551301182
366,3660.0,0,0.051280887213051185,-0.5357967124919163,0.29243379811993014
367,3670.0,0,0.17154527042057374,-0.43165868917591166,-0.04434203024908621
368,3680.0,0,0.15688887943309443,-0.4167652876939897,-0.06648359129130908
369,3690.0,0,0.17081220471878236,-0.37960106694731394,-0.11748109696958178
370,3700.0,0,0.13651665586197825,-0.427255982206283,-0.053254985666068455
371,3710.0,0,0.11193375265421561,-0.4922228504744998,0.08156004934687422
372,3720.0,1,0.3088714964510844,0.12981756607471465,-0.43621785688048803
373,3730.0,1,0.30620290680289786,-0.0905675180407144,-0.37838025448083135
374,3740.0,0,0.1313353124211209,-0.4410180529484247,-0.02731747698263243
375,3750.0,0,0.12593495143769035,-0.4457692857003855,-0.02028647485238634
376,3760.0,0,0.042985655409097503,-0.5360291712304135,0.28944785896468694
377,3770.0,0,0.037157762376364104,-0.5337508978760639,0.3342868570316098
378,3780.0,0,0.15382019431573352,-0.4321667752852175,-0.03951380360953784
