P_total_nM,replicate,raw_RLU,background_RLU,untreated_signal_RLU,degradation_pct,is_rising_limb
0.707945784384138,1,83811.18607470469,500,100000,16.68881392529531,True
0.707945784384138,2,84047.92101853841,500,100000,16.452078981461582,True
0.707945784384138,3,87829.52088977325,500,100000,12.67047911022675,True
0.7943282347242822,1,78687.97328374942,500,100000,21.81202671625058,True
0.7943282347242822,2,82917.00193042934,500,100000,17.582998069570664,True
0.7943282347242822,3,79956.92026697047,500,100000,20.543079733029536,True
0.8912509381337459,1,79757.33906732562,500,100000,20.742660932674383,True
0.8912509381337459,2,80729.8478336243,500,100000,19.7701521663757,True
0.8912509381337459,3,85986.04382405285,500,100000,14.51395617594715,True
1.0,1,69499.85008082377,500,100000,31.000149919176224,True
1.0,2,75183.40153504704,500,100000,25.316598464952953,True
1.0,3,79663.42116753064,500,100000,20.836578832469353,True
1.1220184543019642,1,71313.32013592075,500,100000,29.186679864079256,True
1.1220184543019642,2,74792.65025910808,500,100000,25.707349740891917,True
1.1220184543019642,3,74345.93252894231,500,100000,26.154067471057687,True
1.2589254117941675,1,69893.17043739471,500,100000,30.606829562605288,True
1.2589254117941675,2,72556.13488246512,500,100000,27.943865117534884,True
1.2589254117941675,3,75258.11134436232,500,100000,25.24188865563768,True
1.4125375446227555,1,66228.71803418403,500,100000,34.27128196581597,True
1.4125375446227555,2,74459.98858584817,500,100000,26.04001141415183,True
1.4125375446227555,3,66485.94121328549,500,100000,34.01405878671451,True
1.584893192461114,1,65114.032758205016,500,100000,35.38596724179498,True
1.584893192461114,2,66525.32301715328,500,100000,33.97467698284672,True
1.584893192461114,3,66628.79838294446,500,100000,33.87120161705555,True
1.7782794100389228,1,64692.81697328752,500,100000,35.80718302671249,True
1.7782794100389228,2,61294.84383544005,500,100000,39.20515616455995,True
1.7782794100389228,3,61144.89983809112,500,100000,39.35510016190887,True
1.9952623149688808,1,58420.17420215411,500,100000,42.07982579784589,True
1.9952623149688808,2,59067.43488561005,500,100000,41.43256511438995,True
1.9952623149688808,3,63738.181967072705,500,100000,36.761818032927295,True
2.23872113856834,1,49827.75230186338,500,100000,50.672247698136616,True
2.23872113856834,2,50426.68784930808,500,100000,50.07331215069192,True
2.23872113856834,3,53690.15169594537,500,100000,46.809848304054626,True
2.5118864315095824,1,47177.21476932872,500,100000,53.322785230671286,True
2.5118864315095824,2,48845.22593080568,500,100000,51.65477406919432,True
2.5118864315095824,3,53062.47616096824,500,100000,47.43752383903176,True
2.818382931264455,1,47218.86929865868,500,100000,53.28113070134132,True
2.818382931264455,2,47070.085275791396,500,100000,53.42991472420861,True
2.818382931264455,3,44581.93808531615,500,100000,55.91806191468385,True
3.1622776601683795,1,42059.862142884194,500,100000,58.4401378571158,True
3.1622776601683795,2,40216.16644697058,500,100000,60.28383355302942,True
3.1622776601683795,3,39668.26365366057,500,100000,60.831736346339426,True
3.548133892335757,1,35413.401181670786,500,100000,65.08659881832921,True
3.548133892335757,2,35969.12979957255,500,100000,64.53087020042744,True
3.548133892335757,3,33066.917473605965,500,100000,67.43308252639405,True
3.981071705534973,1,29945.283289243125,500,100000,70.55471671075688,True
3.981071705534973,2,28708.354606264154,500,100000,71.79164539373585,True
3.981071705534973,3,29278.076828779085,500,100000,71.22192317122091,True
4.4668359215096345,1,24252.237982872677,500,100000,76.24776201712733,True
4.4668359215096345,2,23559.31772683781,500,100000,76.94068227316218,True
4.4668359215096345,3,24339.740765923943,500,100000,76.16025923407605,True
5.011872336272725,1,18531.17930408153,500,100000,81.96882069591847,True
5.011872336272725,2,18674.61748162605,500,100000,81.82538251837394,True
5.011872336272725,3,18733.96098068989,500,100000,81.76603901931011,True
5.623413251903491,1,14029.368195567526,500,100000,86.47063180443247,True
5.623413251903491,2,13968.981469495038,500,100000,86.53101853050495,True
5.623413251903491,3,13919.151577881526,500,100000,86.58084842211848,True
6.309573444801936,1,9711.244906954673,500,100000,90.78875509304532,True
6.309573444801936,2,9859.241815246476,500,100000,90.64075818475352,True
6.309573444801936,3,9401.100464634103,500,100000,91.0988995353659,True
7.07945784384138,1,5435.495669742794,500,100000,95.06450433025721,True
7.07945784384138,2,6199.332204835116,500,100000,94.30066779516488,True
7.07945784384138,3,5338.839872021866,500,100000,95.16116012797814,True
7.943282347242821,1,2896.7939641642915,500,100000,97.60320603583571,True
7.943282347242821,2,2866.9212956917827,500,100000,97.63307870430822,True
7.943282347242821,3,3460.6122045226616,500,100000,97.03938779547734,True
8.91250938133746,1,1863.2954376691673,500,100000,98.63670456233083,True
8.91250938133746,2,1818.5004550418223,500,100000,98.68149954495817,True
8.91250938133746,3,2005.979767408882,500,100000,98.49402023259111,True
10.0,1,1230.3814701316535,500,100000,99.26961852986834,True
10.0,2,975.8833272059251,500,100000,99.52411667279407,True
10.0,3,1265.5138016453527,500,100000,99.23448619835465,True
11.220184543019629,1,712.3895664472795,500,100000,99.78761043355271,True
11.220184543019629,2,760.7016851846523,500,100000,99.73929831481534,True
11.220184543019629,3,961.0683027959833,500,100000,99.53893169720402,True
12.589254117941687,1,642.8167605352718,500,100000,99.85718323946473,True
12.589254117941687,2,566.9226693190818,500,100000,99.93307733068092,True
12.589254117941687,3,823.4774553178265,500,100000,99.67652254468217,True
14.125375446227554,1,379.0070188088008,500,100000,100.1209929811912,True
14.125375446227554,2,543.9906600206255,500,100000,99.95600933997937,True
14.125375446227554,3,682.1256889021793,500,100000,99.81787431109782,True
15.848931924611142,1,539.0763621706707,500,100000,99.96092363782932,True
15.848931924611142,2,540.072069531613,500,100000,99.95992793046838,True
15.848931924611142,3,552.6877408900712,500,100000,99.94731225910994,True
17.78279410038923,1,778.1168461392557,500,100000,99.72188315386074,True
17.78279410038923,2,372.15641984475053,500,100000,100.12784358015526,True
17.78279410038923,3,371.4589510263826,500,100000,100.12854104897362,True
19.952623149688787,1,467.42518241525784,500,100000,100.03257481758475,True
19.952623149688787,2,470.0520008594074,500,100000,100.0299479991406,True
19.952623149688787,3,556.6422173069244,500,100000,99.94335778269307,True
22.387211385683422,1,370.81091265478915,500,100000,100.12918908734521,True
22.387211385683422,2,247.8688743365568,500,100000,100.25213112566345,True
22.387211385683422,3,586.7914437251105,500,100000,99.9132085562749,True
25.11886431509582,1,447.45053622157246,500,100000,100.05254946377842,True
25.11886431509582,2,493.60362086430916,500,100000,100.00639637913568,True
25.11886431509582,3,783.8354787842038,500,100000,99.7161645212158,True
28.18382931264455,1,97.23079166213239,500,100000,100.40276920833786,True
28.18382931264455,2,677.4849819471707,500,100000,99.82251501805283,True
28.18382931264455,3,587.0721634022565,500,100000,99.91292783659775,True
31.622776601683793,1,596.7623363606469,500,100000,99.90323766363936,True
31.622776601683793,2,542.4881119686082,500,100000,99.95751188803139,True
31.622776601683793,3,338.7175348122264,500,100000,100.16128246518778,True
35.481338923357534,1,668.1903493213239,500,100000,99.83180965067866,True
35.481338923357534,2,563.7513458614601,500,100000,99.93624865413854,True
35.481338923357534,3,648.1563360819703,500,100000,99.85184366391803,True
39.81071705534978,1,567.8234046614641,500,100000,99.93217659533855,True
39.81071705534978,2,344.09598207098384,500,100000,100.15590401792902,True
39.81071705534978,3,239.74026275674072,500,100000,100.26025973724326,True
44.668359215096345,1,595.4658963518619,500,100000,99.90453410364813,True
44.668359215096345,2,432.2024100442603,500,100000,100.06779758995575,True
44.668359215096345,3,535.0120696099325,500,100000,99.96498793039007,True
50.11872336272725,1,437.1601224515124,500,100000,100.0628398775485,True
50.11872336272725,2,437.3609087875356,500,100000,100.06263909121247,True
50.11872336272725,3,751.1235410439162,500,100000,99.74887645895608,True
56.23413251903491,1,544.8775065131439,500,100000,99.95512249348685,True
56.23413251903491,2,456.27964983138986,500,100000,100.04372035016861,True
56.23413251903491,3,385.47621326125545,500,100000,100.11452378673876,True
63.09573444801943,1,553.2112184278471,500,100000,99.94678878157215,True
63.09573444801943,2,655.6139972431664,500,100000,99.84438600275683,True
63.09573444801943,3,601.1180173894327,500,100000,99.89888198261056,True
70.79457843841388,1,589.836374120064,500,100000,99.91016362587993,True
70.79457843841388,2,330.74991795689544,500,100000,100.16925008204312,True
70.79457843841388,3,385.73000009982377,500,100000,100.11426999990019,True
79.43282347242821,1,487.363744726798,500,100000,100.01263625527321,True
79.43282347242821,2,371.2453604245003,500,100000,100.12875463957549,True
79.43282347242821,3,461.08769696335884,500,100000,100.03891230303662,True
89.12509381337459,1,432.58945977663296,500,100000,100.06741054022336,True
89.12509381337459,2,573.855371276731,500,100000,99.92614462872326,True
89.12509381337459,3,434.45779234505204,500,100000,100.06554220765496,True
100.0,1,306.93593387978285,500,100000,100.1930640661202,True
100.0,2,580.5288988060236,500,100000,99.91947110119398,True
100.0,3,377.8330116656987,500,100000,100.1221669883343,True
112.20184543019653,1,357.52236723876507,500,100000,100.14247763276123,False
112.20184543019653,2,367.15317248593,500,100000,100.13284682751407,False
112.20184543019653,3,463.4205608479333,500,100000,100.03657943915208,False
125.89254117941688,1,437.15368016252626,500,100000,100.06284631983749,False
125.89254117941688,2,464.7191766930569,500,100000,100.03528082330695,False
125.89254117941688,3,557.1338478541423,500,100000,99.94286615214585,False
141.25375446227554,1,588.1846294323782,500,100000,99.91181537056762,False
141.25375446227554,2,546.4288316916687,500,100000,99.95357116830833,False
141.25375446227554,3,508.0552520051097,500,100000,99.99194474799489,False
158.48931924611142,1,487.61062167002854,500,100000,100.01238937832997,False
158.48931924611142,2,444.10239340063947,500,100000,100.05589760659936,False
158.48931924611142,3,450.0495947053371,500,100000,100.04995040529465,False
177.82794100389228,1,305.860425505172,500,100000,100.19413957449484,False
177.82794100389228,2,630.1115503420111,500,100000,99.86988844965798,False
177.82794100389228,3,521.6939381299314,500,100000,99.97830606187007,False
199.5262314968883,1,427.2374483693833,500,100000,100.07276255163062,False
199.5262314968883,2,485.1534766161407,500,100000,100.01484652338387,False
199.5262314968883,3,548.4762897983128,500,100000,99.95152371020168,False
223.87211385683423,1,605.4931182477999,500,100000,99.89450688175219,False
223.87211385683423,2,567.4966724633646,500,100000,99.93250332753664,False
223.87211385683423,3,683.4363461444714,500,100000,99.81656365385552,False
251.18864315095823,1,254.8013053079799,500,100000,100.24519869469202,False
251.18864315095823,2,528.1465793643935,500,100000,99.9718534206356,False
251.18864315095823,3,481.5045546478382,500,100000,100.01849544535216,False
281.8382931264455,1,660.1138250135311,500,100000,99.83988617498647,False
281.8382931264455,2,636.5403914635555,500,100000,99.86345960853644,False
281.8382931264455,3,500.9987125723015,500,100000,99.9990012874277,False
316.22776601683796,1,712.9000687897804,500,100000,99.78709993121022,False
316.22776601683796,2,446.6491480374608,500,100000,100.05335085196253,False
316.22776601683796,3,574.5458229547701,500,100000,99.92545417704522,False
354.81338923357606,1,544.6870885278894,500,100000,99.9553129114721,False
354.81338923357606,2,601.2210875483973,500,100000,99.8987789124516,False
354.81338923357606,3,504.10877531919783,500,100000,99.9958912246808,False
398.1071705534977,1,447.0767494567714,500,100000,100.05292325054323,False
398.1071705534977,2,456.54176790894905,500,100000,100.04345823209104,False
398.1071705534977,3,662.760961233679,500,100000,99.83723903876633,False
446.6835921509635,1,267.3150525272173,500,100000,100.23268494747278,False
446.6835921509635,2,558.6851362933415,500,100000,99.94131486370665,False
446.6835921509635,3,498.704686101433,500,100000,100.00129531389857,False
501.18723362727246,1,455.9745333965255,500,100000,100.04402546660347,False
501.18723362727246,2,574.818130124657,500,100000,99.92518186987535,False
501.18723362727246,3,417.25481566392057,500,100000,100.08274518433609,False
562.341325190349,1,719.5074523485071,500,100000,99.78049254765149,False
562.341325190349,2,542.5759964507133,500,100000,99.95742400354929,False
562.341325190349,3,533.6005013423436,500,100000,99.96639949865765,False
630.9573444801943,1,603.4715046218438,500,100000,99.89652849537816,False
630.9573444801943,2,390.77985958355396,500,100000,100.10922014041645,False
630.9573444801943,3,257.59142532331043,500,100000,100.2424085746767,False
707.9457843841387,1,338.68101343327,500,100000,100.16131898656673,False
707.9457843841387,2,486.00216773347364,500,100000,100.01399783226653,False
707.9457843841387,3,749.2207783265267,500,100000,99.75077922167347,False
794.3282347242822,1,393.291122603288,500,100000,100.10670887739673,False
794.3282347242822,2,530.0022370681293,500,100000,99.96999776293187,False
794.3282347242822,3,568.9457206329153,500,100000,99.93105427936709,False
891.2509381337459,1,524.1743570391518,500,100000,99.97582564296084,False
891.2509381337459,2,476.010349980755,500,100000,100.02398965001925,False
891.2509381337459,3,578.6848733289418,500,100000,99.92131512667106,False
1000.0,1,353.5757313452938,500,100000,100.1464242686547,False
1000.0,2,331.1310653182645,500,100000,100.16886893468173,False
1000.0,3,809.8014521311845,500,100000,99.69019854786882,False
1122.0184543019652,1,611.6911008011963,500,100000,99.8883088991988,False
1122.0184543019652,2,632.611982973361,500,100000,99.86738801702664,False
1122.0184543019652,3,366.2477040598922,500,100000,100.1337522959401,False
1258.9254117941687,1,358.39408667290365,500,100000,100.1416059133271,False
1258.9254117941687,2,336.788393216313,500,100000,100.1632116067837,False
1258.9254117941687,3,666.3223503803357,500,100000,99.83367764961967,False
1412.5375446227554,1,427.6937003852523,500,100000,100.07230629961474,False
1412.5375446227554,2,401.53568075055955,500,100000,100.09846431924944,False
1412.5375446227554,3,592.0323452751984,500,100000,99.9079676547248,False
1584.893192461114,1,450.2880940515307,500,100000,100.04971190594847,False
1584.893192461114,2,616.7195068195817,500,100000,99.88328049318042,False
1584.893192461114,3,784.1703690274338,500,100000,99.71582963097256,False
1778.2794100389228,1,510.7856381086484,500,100000,99.98921436189136,False
1778.2794100389228,2,685.3696787632423,500,100000,99.81463032123675,False
1778.2794100389228,3,596.102082394288,500,100000,99.9038979176057,False
1995.262314968883,1,948.5025318499726,500,100000,99.55149746815003,False
1995.262314968883,2,808.7459207457604,500,100000,99.69125407925425,False
1995.262314968883,3,708.6075945902952,500,100000,99.79139240540971,False
2238.721138568342,1,950.6068699004461,500,100000,99.54939313009955,False
2238.721138568342,2,967.7585412376412,500,100000,99.53224145876236,False
2238.721138568342,3,868.8151529184123,500,100000,99.63118484708158,False
2511.886431509582,1,1182.9414161466254,500,100000,99.31705858385338,False
2511.886431509582,2,1066.1183248774942,500,100000,99.4338816751225,False
2511.886431509582,3,1163.3845864876005,500,100000,99.33661541351239,False
2818.382931264455,1,1079.983602753821,500,100000,99.42001639724619,False
2818.382931264455,2,1258.1893830998354,500,100000,99.24181061690017,False
2818.382931264455,3,1579.016067241426,500,100000,98.92098393275857,False
3162.2776601683795,1,1812.7786702126318,500,100000,98.68722132978736,False
3162.2776601683795,2,1724.1106662559353,500,100000,98.77588933374406,False
3162.2776601683795,3,1820.6778852743196,500,100000,98.67932211472568,False
3548.1338923357603,1,2399.1563111846717,500,100000,98.10084368881533,False
3548.1338923357603,2,2424.21384945972,500,100000,98.07578615054028,False
3548.1338923357603,3,2326.6993019551046,500,100000,98.1733006980449,False
3981.0717055349774,1,3051.5531837941544,500,100000,97.44844681620584,False
3981.0717055349774,2,3000.9320756373977,500,100000,97.4990679243626,False
3981.0717055349774,3,2873.831636122661,500,100000,97.62616836387734,False
4466.835921509635,1,4011.125766737582,500,100000,96.48887423326242,False
4466.835921509635,2,3916.777534779684,500,100000,96.58322246522032,False
4466.835921509635,3,3955.9979062447537,500,100000,96.54400209375524,False
5011.872336272725,1,5028.397112090275,500,100000,95.47160288790973,False
5011.872336272725,2,4840.432914780468,500,100000,95.65956708521954,False
5011.872336272725,3,5131.184314781802,500,100000,95.3688156852182,False
5623.413251903491,1,6429.228485988375,500,100000,94.07077151401162,False
5623.413251903491,2,6211.54009082221,500,100000,94.28845990917779,False
5623.413251903491,3,6332.769971336001,500,100000,94.167230028664,False
6309.573444801943,1,8571.589586171225,500,100000,91.92841041382877,False
6309.573444801943,2,8610.354905129381,500,100000,91.88964509487062,False
6309.573444801943,3,8759.638043896282,500,100000,91.74036195610373,False
7079.457843841388,1,10040.214571138626,500,100000,90.45978542886137,False
